id,doi,authors,title,exclusion,exclusion explanation,Is article itself PPPR,Is article linked to PPPR,exchange duplicate,Additional notes,PT,SO,PD,PY,UT
NEW_ENGLAND JOURNAL OF MEDICINE_1307,https://doi.org/10.1056/NEJMsa1706475,"Desai, S; McWilliams, JM",Consequences of the 340B Drug Pricing Program,FALSE,NA,FALSE,TRUE,NA,Letters,J,NEW ENGLAND JOURNAL OF MEDICINE,44235,2018,WOS:000424335200009
NEW_ENGLAND JOURNAL OF MEDICINE_932,https://doi.org/10.1056/NEJMra1705751,"Lederer, DJ; Martinez, FJ",Idiopathic Pulmonary Fibrosis,FALSE,NA,FALSE,TRUE,NA,Letters,J,NEW ENGLAND JOURNAL OF MEDICINE,44326,2018,WOS:000431774400008
NEW_ENGLAND JOURNAL OF MEDICINE_997,https://doi.org/10.1056/nejmc1803171,"Anghelescu, I; Moschner, C",Prazosin for Post-Traumatic Stress Disorder,FALSE,NA,TRUE,NA,NA,Letter and authors' reply,J,NEW ENGLAND JOURNAL OF MEDICINE,44312,2018,WOS:000430797900017
NEW_ENGLAND JOURNAL OF MEDICINE_621,https://doi.org/10.1056/NEJMicm1713250,"Hoffmann, J; Lipsett, S",Acute Dacryocystitis,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44410,2018,WOS:000440415800010
NEW_ENGLAND JOURNAL OF MEDICINE_1236,https://doi.org/10.1056/NEJMcps1711048,"Casey, JD; Englert, JA; Katz, JT; Miller, AL; Loscalzo, J",An Unexpected Expectoration,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44256,2018,WOS:000426256300012
NEW_ENGLAND JOURNAL OF MEDICINE_860,https://doi.org/10.1056/NEJMp1802218,"Lo, B",Beyond Legalization - Dilemmas Physicians Confront Regarding Aid in Dying,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44347,2018,WOS:000433428000002
NEW_ENGLAND JOURNAL OF MEDICINE_259,https://doi.org/NA,"Francis, PA; Pagani, O; Regan, MM",Adjuvant Endocrine Therapy for Premenopausal Breast Cancer REPLY,TRUE,Article not found,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44494,2018,WOS:000448273500024
NEW_ENGLAND JOURNAL OF MEDICINE_1338,https://doi.org/NA,"Mendell, JR",Therapy for Spinal Muscular Atrophy REPLY,TRUE,Article not found,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44228,2018,WOS:000423783200023
NEW_ENGLAND JOURNAL OF MEDICINE_481,https://doi.org/10.1056/NEJMp1807424,"Grace, BL; Bais, R; Roth, BJ",The Violence of Uncertainty - Undermining Immigrant and Refugee Health,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44445,2018,WOS:000443748200002
NEW_ENGLAND JOURNAL OF MEDICINE_1322,https://doi.org/10.1056/NEJMc1715957,"Schiff, DM; Patrick, SW; Terplan, M",Maternal Health in the United States,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44235,2018,WOS:000424335200029
NEW_ENGLAND JOURNAL OF MEDICINE_1480,https://doi.org/10.1056/NEJMp1712474,"Armstrong, K; Ranganathan, R; Fishman, M",Toward a Culture of Scientific Inquiry - The Role of Medical Teaching Services,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44200,2018,WOS:000419220500009
NEW_ENGLAND JOURNAL OF MEDICINE_1182,https://doi.org/NA,"Fink, DJ",Hearing Loss in Adults,TRUE,Article not found,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44263,2018,WOS:000426770200029
NEW_ENGLAND JOURNAL OF MEDICINE_299,https://doi.org/10.1056/NEJMoa1802712,"Wussler, D; de Lavallaz, JD; Mueller, C",Five-Year Risk of Stroke after TIA or Minor Ischemic Stroke,FALSE,NA,FALSE,TRUE,NA,2 letters to the editor,J,NEW ENGLAND JOURNAL OF MEDICINE,44487,2018,WOS:000447679900018
NEW_ENGLAND JOURNAL OF MEDICINE_406,https://doi.org/10.1056/nejmc1809507,"DiNardo, CD",Ivosidenib in IDH1-Mutated Acute Myeloid Leukemia REPLAY,FALSE,NA,TRUE,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44459,2018,WOS:000445020900027
NEW_ENGLAND JOURNAL OF MEDICINE_314,https://doi.org/10.1056/NEJMcpc1807500,"Sacks, CA; Kamalian, S; Masiakos, PT; Alba, GA; Patalas, ED",Case 31-2018: A 37-Year-Old Man with a Self-Inflicted Gunshot Wound,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44480,2018,WOS:000446923400012
NEW_ENGLAND JOURNAL OF MEDICINE_1316,https://doi.org/10.1056/NEJMc1716067,"Roberts, DR; Antonucci, MU",Effects of Spaceflight on Astronaut Brain Structure Reply,FALSE,NA,TRUE,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44235,2018,WOS:000424335200022
NEW_ENGLAND JOURNAL OF MEDICINE_836,https://doi.org/10.1056/NEJMp1802197,"McMahon, AW; Dal Pan, G",Assessing Drug Safety in Children - The Role of Real-World Data,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44354,2018,WOS:000434263000002
NEW_ENGLAND JOURNAL OF MEDICINE_982,https://doi.org/10.1056/NEJMc1802894,"Calderon-Margalit, R; Skorecki, K; Vivante, A",History of Childhood Kidney Disease and Risk of Adult End-Stage Renal Disease REPLY,FALSE,NA,TRUE,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44319,2018,WOS:000431218600026
NEW_ENGLAND JOURNAL OF MEDICINE_146,https://doi.org/10.1056/NEJMp1806984,"Chang, S; Lee, TH",Beyond Evidence-Based Medicine,TRUE,not research,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44522,2018,WOS:000450816900002
NEW_ENGLAND JOURNAL OF MEDICINE_1372,https://doi.org/NA,"Ajani, AE",TO THE EDITOR,TRUE,Article not found,NA,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44221,2018,WOS:000423233400017
NEW_ENGLAND JOURNAL OF MEDICINE_197,https://doi.org/10.1056/NEJMc1811050,"Guddati, AK; Kota, V",A Phase 3 Trial of L-Glutamine in Sickle Cell Disease,FALSE,NA,TRUE,NA,NA,NA,J,NEW ENGLAND JOURNAL OF MEDICINE,44508,2018,WOS:000449495700021
NEW_ENGLAND JOURNAL OF MEDICINE_226,https://doi.org/10.1056/NEJMoa1801550,"Magill, SS; O'Leary, E; Janelle, SJ; Thompson, DL; Dumyati, G; Nadle, J; Wilson, LE; Kainer, MA; Lynfield, R; Greissman, S; Ray, SM; Beldavs, Z; Gross, C; Bamberg, W; Sievers, M; Concannon, C; Buhr, N; Warnke, L; Maloney, M; Ocampo, V; Brooks, J; Oyewumi, T; Sharmin, S; Richards, K; Rainbow, J; Samper, M; Hancock, EB; Leaptrot, D; Scalise, E; Badrun, F; Phelps, R; Edwards, JR",Changes in Prevalence of Health Care-Associated Infections in US Hospitals,FALSE,NA,FALSE,TRUE,NA,1 letter,J,NEW ENGLAND JOURNAL OF MEDICINE,44501,2018,WOS:000448891600008
NEW_PHYTOLOGIST_321,https://doi.org/10.1111/nph.14446,"Asqui, SL; Vercammen, D; Serrano, I; Valls, M; Rivas, S; Van Breusegem, F; Conlon, FL; Dangl, JL; Coll, NS",AtSERPIN1 is an inhibitor of the metacaspase AtMC1-mediated cell death and autocatalytic processing in planta,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,MAY,2018,WOS:000430127000027
NEW_PHYTOLOGIST_153,https://doi.org/10.1111/nph.15027,"McDowell, N; Allen, CD; Anderson-Teixeira, K; Brando, P; Brienen, R; Chambers, J; Christoffersen, B; Davies, S; Doughty, C; Duque, A; Espirito-Santo, F; Fisher, R; Fontes, CG; Galbraith, D; Goodsman, D; Grossiord, C; Hartmann, H; Holm, J; Johnson, DJ; Kassim, A; Keller, M; Koven, C; Kueppers, L; Kumagai, T; Malhi, Y; McMahon, SM; Mencuccini, M; Meir, P; Moorcroft, P; Muller-Landau, HC; Phillips, OL; Powell, T; Sierra, CA; Sperry, J; Warren, J; Xu, CG; Xu, XT",Drivers and mechanisms of tree mortality in moist tropical forests,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,AUG,2018,WOS:000438353300005
NEW_PHYTOLOGIST_74,https://doi.org/10.1111/nph.15277,"Wirthmueller, L; Asai, S; Rallapalli, G; Sklenar, J; Fabro, G; Kim, DS; Lintermann, R; Jaspers, P; Wrzaczek, M; Kangasjarvi, J; MacLean, D; Menke, FLH; Banfield, MJ; Jones, JDG",Arabidopsis downy mildew effector HaRxL106 suppresses plant immunity by binding to RADICAL-INDUCED CELL DEATH1,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,OCT,2018,WOS:000442993700023
NEW_PHYTOLOGIST_228,https://doi.org/10.1111/nph.15134,"Smith, DR",Plastid genomes hit the big time,FALSE,NA,FALSE,FALSE,NA,"Letter, but not PPPR",J,NEW PHYTOLOGIST,JUL,2018,WOS:000435948500004
NEW_PHYTOLOGIST_146,https://doi.org/10.1111/nph.15237,"Wang, P; Li, XY; Wang, LX; Wu, XC; Hu, X; Fan, Y; Tong, YQ",Divergent evapotranspiration partition dynamics between shrubs and grasses in a shrub-encroached steppe ecosystem,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,SEP,2018,WOS:000440847600020
NEW_PHYTOLOGIST_49,https://doi.org/10.1111/nph.15081,"Glenny, WR; Runyon, JB; Burkle, LA",Drought and increased CO2 alter floral visual and olfactory traits with context-dependent effects on pollinator visitation,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,NOV,2018,WOS:000447417300015
NEW_PHYTOLOGIST_128,https://doi.org/10.1111/nph.15255,"Brinkmann, N; Seeger, S; Weiler, M; Buchmann, N; Eugster, W; Kahmen, A",Employing stable isotopes to determine the residence times of soil water and the temporal origin of water taken up by Fagus sylvatica and Picea abies in a temperate forest,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,SEP,2018,WOS:000440847600018
NEW_PHYTOLOGIST_303,https://doi.org/10.1111/nph.14676,"Cai, YM; Yu, J; Ge, Y; Mironov, A; Gallois, P","Two proteases with caspase-3-like activity, cathepsin B and proteasome, antagonistically control ER-stress-induced programmed cell death in Arabidopsis",FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,MAY,2018,WOS:000430127000026
NEW_PHYTOLOGIST_24,https://doi.org/10.1111/nph.15008,"Lofgren, L; Nguyen, NH; Kennedy, PG",Ectomycorrhizal host specificity in a changing world: can legacy effects explain anomalous current associations?,FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,DEC,2018,WOS:000449521400036
NEW_PHYTOLOGIST_356,https://doi.org/10.1111/nph.15021,"Bezrutczyk, M; Hartwig, T; Horschman, M; Char, SN; Yang, JL; Yang, B; Frommer, WB; Sosso, D","Impaired phloem loading in zmsweet13a,b,c sucrose transporter triple knock-out mutants in Zea mays",FALSE,NA,FALSE,FALSE,NA,NA,J,NEW PHYTOLOGIST,APR,2018,WOS:000428070100020
npj_Biofilms and Microbiomes_17,https://doi.org/10.1038/s41522-018-0054-5,"Hornlein, C; Confurius-Guns, V; Stal, LJ; Bolhuis, H",Daily rhythmicity in coastal microbial mats,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44331,2018,WOS:000452253900001
npj_Biofilms and Microbiomes_5,https://doi.org/10.1038/s41522-018-0063-4,"Sun, PP; Araud, EM; Huang, CH; Shen, Y; Monroy, GL; Zhong, SY; Tong, ZK; Boppart, SA; Eden, JG; Nguyen, TH",Disintegration of simulated drinking water biofilms with arrays of microchannel plasma jets,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44487,2018,WOS:000452257200001
npj_Biofilms and Microbiomes_1,https://doi.org/10.1038/s41522-018-0072-3,"Dzunkova, M; Martinez-Martinez, D; Gardlik, R; Behuliak, M; Jansakova, K; Jimenez, N; Vazquez-Castellanos, JF; Marti, JM; D'Auria, G; Bandara, HMHN; Latorre, A; Celec, P; Moya, A",Oxidative stress in the oral cavity is driven by individual-specific bacterial communities,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44527,2018,WOS:000452258100001
npj_Biofilms and Microbiomes_10,https://doi.org/10.1038/s41522-018-0059-0,"de Bruyn, M; Sabino, J; Vandeputte, D; Vermeire, S; Raes, J; Opdenakker, G",Comparisons of gut microbiota profiles in wild-type and gelatinase B/matrix metalloproteinase-9-deficient mice in acute DSS-induced colitis,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44442,2018,WOS:000452255800001
npj_Biofilms and Microbiomes_4,https://doi.org/10.1038/s41522-018-0068-z,"Duran-Pinedo, AE; Solbiati, J; Frias-Lopez, J",The effect of the stress hormone cortisol on the metatranscriptome of the oral microbiome,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44487,2018,WOS:000452257200002
npj_Biofilms and Microbiomes_18,https://doi.org/10.1038/s41522-018-0052-7,"Pu, M; Rowe-Magnus, DA",A Tad pilus promotes the establishment and resistance of Vibrio vulnficus biofilms to mechanical clearance,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44309,2018,WOS:000452253700001
npj_Biofilms and Microbiomes_27,https://doi.org/10.1038/s41522-017-0044-z,"Marzinelli, EM; Qiu, ZG; Dafforn, KA; Johnston, EL; Steinberg, PD; Mayer-Pinto, M",Coastal urbanisation affects microbial communities on a dominant marine holobiont,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44213,2018,WOS:000429481300001
npj_Biofilms and Microbiomes_15,https://doi.org/10.1038/s41522-018-0056-3,"Powell, LC; Pritchard, MF; Ferguson, EL; Powell, KA; Patel, SU; Rye, PD; Sakellakou, SM; Buurma, NJ; Brilliant, CD; Copping, JM; Menzies, GE; Lewis, PD; Hill, KE; Thomas, DW",Targeted disruption of the extracellular polymeric network of Pseudomonas aeruginosa biofilms by alginate oligosaccharides,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44376,2018,WOS:000452254300001
npj_Biofilms and Microbiomes_7,https://doi.org/10.1038/s41522-018-0066-1,"Wood, TL; Gong, T; Zhu, L; Miller, J; Miller, DS; Yin, B; Wood, TK",Rhamnolipids from Pseudomonas aeruginosa disperse the biofilms of sulfate-reducing bacteria,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44472,2018,WOS:000452256800001
npj_Biofilms and Microbiomes_23,https://doi.org/10.1038/s41522-017-0045-y,"Gonzo, EE; Wuertz, S; Rajal, VB",Net growth rate of continuum heterogeneous biofilms with inhibition kinetics,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ BIOFILMS AND MICROBIOMES,44263,2018,WOS:000429482300001
npj_Computational Materials_49,https://doi.org/10.1038/s41524-018-0086-7,"Vasudevan, RK; Laanait, N; Ferragut, EM; Wang, K; Geohegan, DB; Xiao, K; Ziatdinov, M; Jesse, S; Dyck, O; Kalinin, SV",Mapping mesoscopic phase evolution during E-beam induced transformations via deep learning of atomically resolved images,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44375,2018,WOS:000438373200002
npj_Computational Materials_65,https://doi.org/10.1038/s41524-018-0070-2,"Zhang, X; Zhang, ZH; Yao, S; Chen, A; Zhao, XD; Zhou, Z",An effective method to screen sodium-based layered materials for sodium ion batteries,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44275,2018,WOS:000428499900002
npj_Computational Materials_25,https://doi.org/10.1038/s41524-018-0112-9,"Freitas, R; Asta, M; Bulatov, VV",Quantum effects on dislocation motion from ring-polymer molecular dynamics,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44491,2018,WOS:000449679600001
npj_Computational Materials_74,https://doi.org/10.1038/s41524-017-0057-4,"Ueno, T; Hino, H; Hashimoto, A; Takeichi, Y; Sawada, M; Ono, K",Adaptive design of an X-ray magnetic circular dichroism spectroscopy experiment with Gaussian process modelling,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44221,2018,WOS:000426840200001
npj_Computational Materials_18,https://doi.org/10.1038/s41524-018-0119-2,"Hu, JM; Yang, TN; Chen, LQ",Strain-mediated voltage-controlled switching of magnetic skyrmions in nanostructures,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44521,2018,WOS:000452922400001
npj_Computational Materials_77,https://doi.org/10.1038/s41524-017-0060-9,"Choi, WM; Jo, YH; Sohn, SS; Lee, S; Lee, BJ",Understanding the physical metallurgy of the CoCrFeMnNi high-entropy alloy: an atomistic simulation study,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44206,2018,WOS:000426839100001
npj_Computational Materials_47,https://doi.org/10.1038/s41524-018-0090-y,"Terayama, K; Yamashita, T; Oguchi, T; Tsuda, K",Fine-grained optimization method for crystal structure prediction,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44387,2018,WOS:000438374400001
npj_Computational Materials_24,https://doi.org/10.1038/s41524-018-0110-y,"Natarajan, AR; Van der Ven, A",Machine-learning the configurational energy of multicomponent crystalline solids,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44501,2018,WOS:000449679900001
npj_Computational Materials_37,https://doi.org/10.1038/s41524-018-0099-2,"Stanev, V; Vesselinov, VV; Kusne, AG; Antoszewski, G; Takeuchi, I; Alexandrov, BS",Unsupervised phase mapping of X-ray diffraction data by nonnegative matrix factorization integrated with custom clustering,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44414,2018,WOS:000449675500001
npj_Computational Materials_20,https://doi.org/10.1038/s41524-018-0117-4,"Chakraborty, A; Dixit, M; Aurbach, D; Major, DT",Predicting accurate cathode properties of layered oxide materials using the SCAN meta-GGA density functional,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ COMPUTATIONAL MATERIALS,44508,2018,WOS:000450565900001
npj_Quantum Information_49,https://doi.org/10.1038/s41534-018-0065-3,"Zhu, GY; Subasi, Y; Whitfield, JD; Hafezi, M",Hardware-efficient fermionic simulation with a cavity-QED system,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44254,2018,WOS:000428598700001
npj_Quantum Information_37,https://doi.org/10.1038/s41534-018-0077-z,"Rocchetto, A; Grant, E; Strelchuk, S; Carleo, G; Severini, S",Learning hard quantum distributions with variational autoencoders,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44375,2018,WOS:000437344700001
npj_Quantum Information_1,https://doi.org/10.1038/s41534-018-0116-9,"Grant, E; Benedetti, M; Cao, SX; Hallam, A; Lockhart, J; Stojevic, V; Green, AG; Severini, S",Hierarchical quantum classifiers,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44547,2018,WOS:000454236800001
npj_Quantum Information_25,https://doi.org/10.1038/s41534-018-0090-2,"Ilo-Okeke, EO; Tessler, L; Dowling, JP; Byrnes, T",Remote quantum clock synchronization without synchronized clocks,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44423,2018,WOS:000442306100001
npj_Quantum Information_10,https://doi.org/10.1038/s41534-018-0103-1,"Arrazola, JM; Diamanti, E; Kerenidis, I",Quantum superiority for verifying NP-complete problems with linear optics,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44501,2018,WOS:000449467000001
npj_Quantum Information_36,https://doi.org/10.1038/s41534-018-0078-y,"Danilin, S; Lebedev, AV; Vepsalainen, A; Lesovik, GB; Blatter, G; Paraoanu, GS",Quantum-enhanced magnetometry by phase estimation algorithms with a single artificial atom,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44376,2018,WOS:000437345200001
npj_Quantum Information_18,https://doi.org/10.1038/s41534-018-0096-9,"Casanova, J; Puebla, R; Moya-Cessa, H; Plenio, MB",Connecting nth order generalised quantum Rabi models: Emergence of nonlinear spin-boson coupling via spin rotations,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44467,2018,WOS:000446257400001
npj_Quantum Information_63,https://doi.org/10.1038/s41534-017-0051-1,"Dusko, A; Delgado, A; Saraiva, A; Koiller, B",Adequacy of Si:P chains as Fermi-Hubbard simulators,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44206,2018,WOS:000423732500001
npj_Quantum Information_47,https://doi.org/10.1038/s41534-018-0062-6,"Giarmatzi, C; Costa, F",A quantum causal discovery algorithm,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44261,2018,WOS:000428599500001
npj_Quantum Information_24,https://doi.org/10.1038/s41534-018-0091-1,"Atalaya, J; Hacohen-Gourgy, S; Martin, LS; Siddiqi, I; Korotkov, AN",Correlators in simultaneous measurement of non-commuting qubit observables,FALSE,NA,FALSE,FALSE,NA,NA,J,NPJ QUANTUM INFORMATION,44443,2018,WOS:000443877700001
NUCLEIC_ACIDS RESEARCH_561,https://doi.org/10.1093/nar/gky349,"Doring, M; Buch, J; Friedrich, G; Pironti, A; Kalaghatgi, P; Knops, E; Heger, E; Obermeier, M; Daumer, M; Thielen, A; Kaiser, R; Lengauer, T; Pfeifer, N",geno2pheno[ngs-freq]: a genotypic interpretation system for identifying viral drug resistance using next-generation sequencing data,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44379,2018,WOS:000438374100044
NUCLEIC_ACIDS RESEARCH_321,https://doi.org/10.1093/nar/gky641,"Kannan, A; Bhatia, K; Branzei, D; Gangwani, L",Combined deficiency of Senataxin and DNA-PKcs causes DNA damage accumulation and neurodegeneration in spinal muscular atrophy,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44458,2018,WOS:000450950500028
NUCLEIC_ACIDS RESEARCH_1177,https://doi.org/10.1093/nar/gkx863,"Xia, SY; Feng, J; Chen, K; Ma, YB; Gong, J; Cai, FF; Jin, YX; Gao, Y; Xia, LJ; Chang, H; Wei, L; Han, L; He, CJ",CSCD: a database for cancer-specific circular RNAs,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44200,2018,WOS:000419550700135
NUCLEIC_ACIDS RESEARCH_1098,https://doi.org/10.1093/nar/gkx1170,"Basle, A; Hewitt, L; Koh, A; Lamb, HK; Thompson, P; Burgess, JG; Hall, MJ; Hawkins, AR; Murray, H; Lewis, RJ","Crystal structure of NucB, a biofilm-degrading endonuclease",FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44205,2018,WOS:000423811200041
NUCLEIC_ACIDS RESEARCH_1252,https://doi.org/10.1093/nar/gkx906,"Saha, S; Chatzimichali, EA; Matthews, DA; Bessant, C",PITDB: a database of translated genomic elements,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44200,2018,WOS:000419550700174
NUCLEIC_ACIDS RESEARCH_1170,https://doi.org/10.1093/nar/gkx1022,"Terrapon, N; Lombard, V; Drula, E; Lapebie, P; Al-Masaudi, S; Gilbert, HJ; Henrissat, B",PULDB: the expanded database of Polysaccharide Utilization Loci,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44200,2018,WOS:000419550700102
NUCLEIC_ACIDS RESEARCH_634,https://doi.org/10.1093/nar/gky326,"Li, MX; Yang, X; Lu, XF; Dai, N; Zhang, SH; Cheng, Y; Zhang, L; Yang, YX; Liu, Y; Yang, ZZ; Wang, D; Wilson, DM",APE1 deficiency promotes cellular senescence and premature aging features,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44367,2018,WOS:000438362400027
NUCLEIC_ACIDS RESEARCH_49,https://doi.org/10.1093/nar/gky753,"Fu, SL; Wang, Q; Moore, JE; Purcaro, MJ; Pratt, HE; Fan, KL; Gu, CH; Jiang, CZ; Zhu, RX; Kundaje, A; Lu, AP; Weng, ZP",Differential analysis of chromatin accessibility and histone modifications for predicting mouse developmental enhancers,FALSE,NA,FALSE,FALSE,NA,NA,J,NUCLEIC ACIDS RESEARCH,44530,2018,WOS:000456710000011
